genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19935			4015907	4016161	-	255		30S ribosomal protein S17						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19940			4016161	4016352	-	192		50S ribosomal protein L29						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19945			4016352	4016762	-	411		50S ribosomal protein L16						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19950			4016775	4017476	-	702		30S ribosomal protein S3						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19955			4017494	4017826	-	333	rplV	50S ribosomal protein L22						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19960			4017841	4018119	-	279		30S ribosomal protein S19						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19965			4018136	4018957	-	822		50S ribosomal protein L2						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19970			4018975	4019277	-	303	rplW	50S ribosomal protein L23						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19975			4019274	4019879	-	606	rplD	50S ribosomal protein L4						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19980			4019890	4020519	-	630		50S ribosomal protein L3						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19985			4020552	4020863	-	312	rpsJ	30S ribosomal protein S10						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19990			4021101	4021520	-	420		general secretion pathway protein GspB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19995			4021522	4022991	-	1470		general secretion pathway protein GspA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20000			4023171	4023986	+	816		type II secretion system protein GspC						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20005			4023970	4024986	+	1017		general secretion pathway protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20010			4024996	4026477	+	1482		type II secretion system protein GspE						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20015			4026474	4027670	+	1197		type II secretion system protein GspF						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20020			4027680	4028117	+	438		type II secretion system protein GspG						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20025			4028125	4028634	+	510		type II secretion system protein GspH						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20030			4028631	4029008	+	378		type II secretion system protein GspI						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20035			4029001	4029588	+	588		type II secretion system protein J						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20040			4029581	4030564	+	984		type II secretion system protein K						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20045			4030579	4031742	+	1164		type II secretion system protein GspL						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20050			4031739	4032200	+	462		general secretion pathway protein GspM						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20055			4032200	4032877	+	678		methyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20060			4032906	4033382	-	477		bacterioferritin						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20065			4033454	4033648	-	195		bacterioferritin-associated ferredoxin						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20070			4033817	4035877	-	2061		chitinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20075			4036169	4037353	-	1185	tuf	elongation factor Tu						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20080			4037424	4039538	-	2115	fusA	elongation factor G						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20085			4039635	4040105	-	471		30S ribosomal protein S7						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20090			4040202	4040576	-	375		30S ribosomal protein S12						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20095			4040702	4040989	-	288		tRNA 2-thiouridine(34) synthase TusB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20100			4040997	4041356	-	360		tRNA 2-thiouridine(34) synthase TusC						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20105			4041356	4041742	-	387		tRNA 2-thiouridine(34) synthase TusD						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20110			4041742	4042464	-	723		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20115			4042631	4043443	-	813		peptidylprolyl isomerase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20120			4043664	4043882	+	219		lysis protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20125			4043931	4044521	-	591		peptidylprolyl isomerase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20130			4044616	4044816	-	201		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20135			4044826	4046631	-	1806		potassium transporter KefB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20140			4046631	4047182	-	552		glutathione-regulated potassium-efflux system ancillary protein KefG						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20145			4047313	4049226	+	1914		ABC transporter ATP-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20150			4049226	4050248	+	1023		hydrolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20155			4050242	4050460	+	219		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20160			4050514	4051383	+	870		phosphoribulokinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20165			4051438	4051842	-	405		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20170			4051922	4052137	+	216		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20175			4052144	4052776	+	633		Crp/Fnr family transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20180			4052827	4054917	+	2091		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20185			4054984	4056204	-	1221	argD	acetylornithine aminotransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20190			4056290	4056853	-	564		anthranilate synthase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20195			4056885	4057487	-	603		cell filamentation protein Fic						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20200			4057477	4057644	-	168		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20205			4057749	4058321	-	573		peptidylprolyl isomerase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20210			4058592	4059773	+	1182		transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20215			4060035	4062578	+	2544		nitrite reductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20220			4062575	4062901	+	327	nirD	nitrite reductase small subunit						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20225			4063027	4063833	+	807		nitrite transporter NirC						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20230			4063852	4065225	+	1374	cysG	siroheme synthase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20235			4065472	4065639	+	168		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20240			4065934	4067271	+	1338	frlA	fructoselysine transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20245			4067292	4068314	+	1023	frlB	fructoselysine-6-P-deglycase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20250			4068364	4069194	+	831		fructoselysine 3-epimerase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20255			4069191	4069976	+	786		fructoselysine 6-kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20260			4070076	4070807	+	732		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	pseudogene		C2566_20265			4070959	4071579	-	621								
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20265			4070959	4071579	-	621		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20270			4071596	4072099	-	504		transposase						
37762.5	Escherichia coli B	CP014268	RefSeq	pseudogene		C2566_20275			4072342	4072821	-	480								
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20275			4072342	4072821	-	480		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20280			4072833	4074137	-	1305		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20285			4074149	4074502	-	354		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20290			4074513	4075391	-	879		hydrolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20295			4075388	4076614	-	1227		mutase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20300			4076614	4077777	-	1164		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20305			4077861	4078223	-	363		PRD domain-containing protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20310			4078240	4079145	-	906		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20315			4079435	4080439	-	1005		tryptophan--tRNA ligase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20320			4080432	4081190	-	759		phosphoglycolate phosphatase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20325			4081183	4081860	-	678		ribulose phosphate epimerase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20330			4081878	4082714	-	837		DNA adenine methylase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20335			4082821	4084107	-	1287		cell division protein DamX						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20340			4084199	4085287	-	1089	aroB	3-dehydroquinate synthase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20345			4085344	4085865	-	522	aroK	shikimate kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20350			4086266	4087426	-	1161	hofQ	porin						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20355			4087416	4087820	-	405		DNA utilization protein HofP						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20360			4087810	4088250	-	441		DNA utilization protein HofO						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20365			4088234	4088773	-	540		DNA utilization protein HofN						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20370			4088773	4089552	-	780		DNA utilization protein HofM						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20375			4089672	4092224	+	2553	mrcA	penicillin-binding protein 1A						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20380			4092392	4092952	-	561	nudE	ADP compounds hydrolase NudE						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20385			4093272	4095407	+	2136		Intracellular growth attenuator protein igaA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20390			4095472	4096140	+	669		GMP/IMP nucleotidase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20395			4096151	4096552	+	402		heat-shock protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20400			4096577	4097455	+	879	hslO	molecular chaperone Hsp33						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20405			4097518	4099242	-	1725		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20410			4099318	4099449	-	132		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20415			4099621	4101243	+	1623		phosphoenolpyruvate carboxykinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20420			4101319	4102671	-	1353	envZ	osmolarity sensor protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20425			4102668	4103387	-	720	ompR	two-component system response regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20430			4103615	4104091	+	477	greB	transcription elongation factor GreB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20435			4104188	4106509	+	2322		RNA-binding transcriptional accessory protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20440			4106947	4107174	+	228	feoA	ferrous iron transporter A						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20445			4107191	4109512	+	2322	feoB	ferrous iron transporter B						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20450			4109512	4109748	+	237		ferrous iron transporter C						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20455			4109951	4110829	+	879		transposase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20460			4110858	4111628	-	771		pimeloyl-[acyl-carrier protein] methyl ester esterase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20465			4111666	4112349	+	684		DNA utilization protein GntX						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20470			4112408	4112983	+	576		Fe/S biogenesis protein NfuA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20475			4113344	4114660	+	1317		gluconate transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20480			4114705	4116789	-	2085	malQ	4-alpha-glucanotransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20485			4116799	4119192	-	2394		maltose phosphorylase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20490			4119804	4122509	+	2706		helix-turn-helix transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20495			4122552	4123568	-	1017		RNA 3'-phosphate cyclase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20500			4123572	4124798	-	1227		RNA-splicing ligase RtcB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20505			4124987	4126585	+	1599		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20510			4126567	4127325	-	759		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20515			4127342	4128172	-	831		rhomboid family intramembrane serine protease GlpG						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20520			4128217	4128543	-	327	glpE	thiosulfate sulfurtransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20525			4128733	4130238	+	1506	glpD	glycerol-3-phosphate dehydrogenase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20530			4130454	4131053	-	600		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20535			4131056	4132048	-	993		ABC transporter ATP-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20540			4132074	4133579	-	1506		phosphate ABC transporter substrate-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20545			4133707	4136154	-	2448		glycogen phosphorylase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20550			4136173	4137606	-	1434	glgA	glycogen synthase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20555			4137606	4138901	-	1296	glgC	glucose-1-phosphate adenylyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20560			4138919	4140892	-	1974		glycogen debranching enzyme						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20565			4140889	4143075	-	2187		glycogen-branching enzyme						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20570			4143348	4144451	-	1104		aspartate-semialdehyde dehydrogenase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20575			4144643	4145236	+	594		antibiotic transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20580			4145293	4146633	-	1341		gluconate transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20585			4146637	4147164	-	528	gntK	gluconate kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20590			4147303	4148298	-	996		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20595			4148522	4149217	-	696		quercetin 2,3-dioxygenase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20600			4149340	4150377	-	1038		oxidoreductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20605			4150710	4151198	+	489		acetyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20610			4151435	4152613	+	1179		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20615			4152610	4153104	+	495		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20620			4153554	4153838	+	285		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20625			4153876	4155618	-	1743	ggt	gamma-glutamyltranspeptidase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20630			4155738	4156178	+	441		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20635			4156165	4156908	-	744	ugpQ	glycerophosphoryl diester phosphodiesterase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20640			4156905	4157975	-	1071	ugpC	glycerol-3-phosphate transporter ATP-binding subunit						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20645			4157977	4158822	-	846		glycerol-3-phosphate transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20650			4158819	4159706	-	888		glycerol-3-phosphate transporter permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20655			4159804	4161120	-	1317		glycerol-3-phosphate ABC transporter substrate-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20660			4161353	4161481	-	129		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20665			4161517	4162218	-	702	livF	ABC transporter ATP-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20670			4162232	4162999	-	768	livG	high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivG						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20675			4162996	4164273	-	1278	livM	branched-chain amino acid ABC transporter permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_20680			4164270	4165196	-	927		branched-chain amino acid transporter permease subunit LivH						
